Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Hanover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,14141.72861565,63,445.5,335.5,555.5,N/A,Stable,"Crude Rate per 100,000"
Hanson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10483.02685389,39,372,255.2,488.8,N/A,Stable,"Crude Rate per 100,000"
Hardwick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3161.78253713,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Harvard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,6758.372217,14,207.2,98.7,315.7,N/A,Stable,"Crude Rate per 100,000"
Harwich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,12363.13945173,72,582.4,447.9,716.9,N/A,Stable,"Crude Rate per 100,000"
Hatfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3253.16571621,15,461.1,227.8,694.4,N/A,Stable,"Crude Rate per 100,000"
Haverhill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,63645.67633381,290,455.6,403.2,508,N/A,Stable,"Crude Rate per 100,000"
Hawley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,310.76457417,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Heath,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,655.60194277,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Hingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,22961.76479298,116,505.2,413.3,597.1,N/A,Stable,"Crude Rate per 100,000"
Hinsdale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,2078.82308605,11,529.1,216.4,841.8,N/A,Unstable,"Crude Rate per 100,000"
Holbrook,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,11095.0118116,77,694,539,849,N/A,Stable,"Crude Rate per 100,000"
Holden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,18146.8162015,69,380.2,290.5,469.9,N/A,Stable,"Crude Rate per 100,000"
Holland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,2541.33217868,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Holliston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13810.97558328,73,528.6,407.3,649.9,N/A,Stable,"Crude Rate per 100,000"
Holyoke,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,40636.21445083,173,425.7,362.3,489.1,N/A,Stable,"Crude Rate per 100,000"
Hopedale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,5806.86466056,25,430.5,261.7,599.3,N/A,Stable,"Crude Rate per 100,000"
Hopkinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,15749.94764348,60,381,284.6,477.4,N/A,Stable,"Crude Rate per 100,000"
Hubbardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,4539.43073806,13,286.4,130.7,442.1,N/A,Stable,"Crude Rate per 100,000"
Hudson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,20148.71975288,62,307.7,231.1,384.3,N/A,Stable,"Crude Rate per 100,000"
Hull,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10154.27220377,66,650,493.2,806.8,N/A,Stable,"Crude Rate per 100,000"
Huntington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,2190.83413102,19,867.2,477.3,1257.1,N/A,Stable,"Crude Rate per 100,000"
Ipswich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13433.53448576,71,528.5,405.6,651.4,N/A,Stable,"Crude Rate per 100,000"
Kingston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13128.12127666,54,411.3,301.6,521,N/A,Stable,"Crude Rate per 100,000"
Lakeville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10986.89209584,44,400.5,282.2,518.8,N/A,Stable,"Crude Rate per 100,000"
Lancaster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,8329.56534091,28,336.2,211.7,460.7,N/A,Stable,"Crude Rate per 100,000"
Lanesborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3065.77702463,13,424,193.5,654.5,N/A,Stable,"Crude Rate per 100,000"
Lawrence,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,81798.32804817,303,370.4,328.7,412.1,N/A,Stable,"Crude Rate per 100,000"
Lee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,5907.26304483,21,355.5,203.5,507.5,N/A,Stable,"Crude Rate per 100,000"
Leicester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,11146.89489902,44,394.7,278.1,511.3,N/A,Stable,"Crude Rate per 100,000"
Lenox,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,4956.31098833,35,706.2,472.2,940.2,N/A,Stable,"Crude Rate per 100,000"
Leominster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,40622.14745625,155,381.6,321.5,441.7,N/A,Stable,"Crude Rate per 100,000"
Leverett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1948.5841478,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Lexington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,32980.49376943,119,360.8,296,425.6,N/A,Stable,"Crude Rate per 100,000"
Leyden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,675.03399981,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Lincoln,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,8398.78658736,30,357.2,229.4,485,N/A,Stable,"Crude Rate per 100,000"
Littleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,9403.17426571,32,340.3,222.4,458.2,N/A,Stable,"Crude Rate per 100,000"
Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,15754.19119208,61,387.2,290,484.4,N/A,Stable,"Crude Rate per 100,000"
Lowell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,112760.99807946,326,289.1,257.7,320.5,N/A,Stable,"Crude Rate per 100,000"
Ludlow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,21148.00745391,81,383,299.6,466.4,N/A,Stable,"Crude Rate per 100,000"
Lunenburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10280.01092343,39,379.4,260.3,498.5,N/A,Stable,"Crude Rate per 100,000"
Lynn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,95894.5725711,357,372.3,333.7,410.9,N/A,Stable,"Crude Rate per 100,000"
Lynnfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,11726.86833525,49,417.8,300.8,534.8,N/A,Stable,"Crude Rate per 100,000"
Malden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,64072.37150517,229,357.4,311.1,403.7,N/A,Stable,"Crude Rate per 100,000"
Manchester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,5086.48423111,18,353.9,190.4,517.4,N/A,Stable,"Crude Rate per 100,000"
Mansfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,23407.00127854,90,384.5,305.1,463.9,N/A,Stable,"Crude Rate per 100,000"
Marblehead,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,19674.97342073,81,411.7,322,501.4,N/A,Stable,"Crude Rate per 100,000"
Marion,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,4792.3871574,27,563.4,350.9,775.9,N/A,Stable,"Crude Rate per 100,000"
Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,41351.83570959,136,328.9,273.6,384.2,N/A,Stable,"Crude Rate per 100,000"
Marshfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,25590.20772378,108,422,342.4,501.6,N/A,Stable,"Crude Rate per 100,000"
Mashpee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,14638.97171957,67,457.7,348.1,567.3,N/A,Stable,"Crude Rate per 100,000"
Mattapoisett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,5955.59102719,29,486.9,309.7,664.1,N/A,Stable,"Crude Rate per 100,000"
Maynard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10366.91329126,25,241.2,146.6,335.8,N/A,Stable,"Crude Rate per 100,000"
Medfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,11843.02045195,33,278.6,183.5,373.7,N/A,Stable,"Crude Rate per 100,000"
Medford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,58929.25343998,245,415.8,363.7,467.9,N/A,Stable,"Crude Rate per 100,000"
Medway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13038.65009886,58,444.8,330.3,559.3,N/A,Stable,"Crude Rate per 100,000"
Melrose,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,28165.85306242,137,486.4,405,567.8,N/A,Stable,"Crude Rate per 100,000"
Mendon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,5830.09492518,20,343,192.7,493.3,N/A,Stable,"Crude Rate per 100,000"
Merrimac,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,6426.1387653,38,591.3,403.3,779.3,N/A,Stable,"Crude Rate per 100,000"
Methuen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,50588.16567242,263,519.9,457.1,582.7,N/A,Stable,"Crude Rate per 100,000"
Middleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,25046.93652566,112,447.2,364.4,530,N/A,Stable,"Crude Rate per 100,000"
Middlefield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,486.8581672,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Middleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,9727.04955325,29,298.1,189.6,406.6,N/A,Stable,"Crude Rate per 100,000"
Milford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,28647.70584017,125,436.3,359.8,512.8,N/A,Stable,"Crude Rate per 100,000"
Millbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13473.30016092,43,319.1,223.7,414.5,N/A,Stable,"Crude Rate per 100,000"
Millis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,7972.53778689,49,614.6,442.5,786.7,N/A,Stable,"Crude Rate per 100,000"
Millville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3371.91768273,19,563.5,310.1,816.9,N/A,Stable,"Crude Rate per 100,000"
Milton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,27931.47736054,120,429.6,352.7,506.5,N/A,Stable,"Crude Rate per 100,000"
Monroe,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,110.79244063,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Monson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,8564.08118062,26,303.6,186.9,420.3,N/A,Stable,"Crude Rate per 100,000"
Montague,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,8480.35821354,28,330.2,207.9,452.5,N/A,Stable,"Crude Rate per 100,000"
Monterey,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,947.37126595,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Montgomery,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,874.18148885,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Mount Washington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,150.68721906,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Nahant,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3378.72081766,18,532.7,286.6,778.8,N/A,Stable,"Crude Rate per 100,000"
Nantucket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10779.82014529,44,408.2,287.6,528.8,N/A,Stable,"Crude Rate per 100,000"
Natick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,34694.7286388,127,366,302.3,429.7,N/A,Stable,"Crude Rate per 100,000"
Needham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,29313.21867465,134,457.1,379.7,534.5,N/A,Stable,"Crude Rate per 100,000"
New Ashford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,203.39238384,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
New Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,96486.61133212,441,457.1,414.4,499.8,N/A,Stable,"Crude Rate per 100,000"
New Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1037.871178,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
New Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1518.45481545,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
New Salem,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,990.7066442,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Newbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,6726.70015515,33,490.6,323.2,658,N/A,Stable,"Crude Rate per 100,000"
Newburyport,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,17749.32058589,81,456.4,357,555.8,N/A,Stable,"Crude Rate per 100,000"
Newton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,89168.72565553,363,407.1,365.2,449,N/A,Stable,"Crude Rate per 100,000"
Norfolk,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,11854.54742645,34,286.8,190.4,383.2,N/A,Stable,"Crude Rate per 100,000"
North Adams,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13402.92213596,59,440.2,327.9,552.5,N/A,Stable,"Crude Rate per 100,000"
North Andover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,29512.05104167,126,426.9,352.4,501.4,N/A,Stable,"Crude Rate per 100,000"
North Attleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,29463.78360619,96,325.8,260.6,391,N/A,Stable,"Crude Rate per 100,000"
North Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,4679.94032554,21,448.7,256.8,640.6,N/A,Stable,"Crude Rate per 100,000"
North Reading,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,15834.00052412,78,492.6,383.3,601.9,N/A,Stable,"Crude Rate per 100,000"
Northampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,28941.38659446,103,355.9,287.2,424.6,N/A,Stable,"Crude Rate per 100,000"
Northborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13942.00711911,62,444.7,334,555.4,N/A,Stable,"Crude Rate per 100,000"
Northbridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,16865.68374226,57,338,250.3,425.7,N/A,Stable,"Crude Rate per 100,000"
Northfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3000.65757226,11,366.6,150,583.2,N/A,Unstable,"Crude Rate per 100,000"
Norton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,19501.41857512,60,307.7,229.8,385.6,N/A,Stable,"Crude Rate per 100,000"
Norwell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,10636.88306247,54,507.7,372.3,643.1,N/A,Stable,"Crude Rate per 100,000"
Norwood,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,29522.74500397,162,548.7,464.2,633.2,N/A,Stable,"Crude Rate per 100,000"
Oak Bluffs,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,4937.62919945,20,405.1,227.6,582.6,N/A,Stable,"Crude Rate per 100,000"
Oakham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,2018.12778036,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Orange,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,7966.24870218,30,376.6,241.8,511.4,N/A,Stable,"Crude Rate per 100,000"
Orleans,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,5769.56603055,38,658.6,449.2,868,N/A,Stable,"Crude Rate per 100,000"
Otis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1737.43629349,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Oxford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,13784.00672309,55,399,293.5,504.5,N/A,Stable,"Crude Rate per 100,000"
Palmer,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,12129.16316402,46,379.3,269.7,488.9,N/A,Stable,"Crude Rate per 100,000"
Paxton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,4897.39846232,13,265.4,121.1,409.7,N/A,Stable,"Crude Rate per 100,000"
Peabody,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,53927.89961048,222,411.7,357.5,465.9,N/A,Stable,"Crude Rate per 100,000"
Pelham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1282.28343161,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Pembroke,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,18302.69509422,65,355.1,268.8,441.4,N/A,Stable,"Crude Rate per 100,000"
Pepperell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,12010.45321953,41,341.4,236.9,445.9,N/A,Stable,"Crude Rate per 100,000"
Peru,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,846.95489944,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Petersham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1255.94199853,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Phillipston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,1703.70993133,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Pittsfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,44296.65320301,225,507.9,441.5,574.3,N/A,Stable,"Crude Rate per 100,000"
Plainfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,637.39104306,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Plainville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,8741.39325593,38,434.7,296.5,572.9,N/A,Stable,"Crude Rate per 100,000"
Plymouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,59337.54585273,256,431.4,378.6,484.2,N/A,Stable,"Crude Rate per 100,000"
Plympton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,2921.00210084,17,582,305.3,858.7,N/A,Stable,"Crude Rate per 100,000"
Princeton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,3363.3456969,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Provincetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,2780.51772324,20,719.3,404.1,1034.5,N/A,Stable,"Crude Rate per 100,000"
Quincy,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Crude Rate,96896.50016566,461,475.8,432.4,519.2,N/A,Stable,"Crude Rate per 100,000"
