Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Hanover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,14141.72861565,14,99,47.1,150.9,N/A,Stable,"Crude Rate per 100,000"
Hanson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10483.02685389,14,133.5,63.6,203.4,N/A,Stable,"Crude Rate per 100,000"
Hardwick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3161.78253713,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Harvard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,6758.372217,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Harwich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,12363.13945173,14,113.2,53.9,172.5,N/A,Stable,"Crude Rate per 100,000"
Hatfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3253.16571621,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Haverhill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,63645.67633381,119,187,153.4,220.6,N/A,Stable,"Crude Rate per 100,000"
Hawley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,310.76457417,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Heath,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,655.60194277,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Hingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,22961.76479298,27,117.6,73.2,162,N/A,Stable,"Crude Rate per 100,000"
Hinsdale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,2078.82308605,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Holbrook,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,11095.0118116,21,189.3,108.3,270.3,N/A,Stable,"Crude Rate per 100,000"
Holden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,18146.8162015,14,77.1,36.7,117.5,N/A,Stable,"Crude Rate per 100,000"
Holland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,2541.33217868,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Holliston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13810.97558328,20,144.8,81.3,208.3,N/A,Stable,"Crude Rate per 100,000"
Holyoke,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,40636.21445083,112,275.6,224.6,326.6,N/A,Stable,"Crude Rate per 100,000"
Hopedale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,5806.86466056,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Hopkinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,15749.94764348,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Hubbardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,4539.43073806,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Hudson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,20148.71975288,27,134,83.5,184.5,N/A,Stable,"Crude Rate per 100,000"
Hull,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10154.27220377,18,177.3,95.4,259.2,N/A,Stable,"Crude Rate per 100,000"
Huntington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,2190.83413102,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Ipswich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13433.53448576,14,104.2,49.6,158.8,N/A,Stable,"Crude Rate per 100,000"
Kingston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13128.12127666,18,137.1,73.8,200.4,N/A,Stable,"Crude Rate per 100,000"
Lakeville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10986.89209584,15,136.5,67.4,205.6,N/A,Stable,"Crude Rate per 100,000"
Lancaster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,8329.56534091,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Lanesborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3065.77702463,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Lawrence,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,81798.32804817,167,204.2,173.2,235.2,N/A,Stable,"Crude Rate per 100,000"
Lee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,5907.26304483,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Leicester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,11146.89489902,15,134.6,66.5,202.7,N/A,Stable,"Crude Rate per 100,000"
Lenox,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,4956.31098833,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Leominster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,40622.14745625,64,157.5,118.9,196.1,N/A,Stable,"Crude Rate per 100,000"
Leverett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1948.5841478,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Lexington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,32980.49376943,25,75.8,46.1,105.5,N/A,Stable,"Crude Rate per 100,000"
Leyden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,675.03399981,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Lincoln,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,8398.78658736,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Littleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,9403.17426571,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,15754.19119208,14,88.9,42.3,135.5,N/A,Stable,"Crude Rate per 100,000"
Lowell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,112760.99807946,272,241.2,212.5,269.9,N/A,Stable,"Crude Rate per 100,000"
Ludlow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,21148.00745391,34,160.8,106.7,214.9,N/A,Stable,"Crude Rate per 100,000"
Lunenburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10280.01092343,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Lynn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,95894.5725711,205,213.8,184.5,243.1,N/A,Stable,"Crude Rate per 100,000"
Lynnfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,11726.86833525,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Malden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,64072.37150517,126,196.7,162.4,231,N/A,Stable,"Crude Rate per 100,000"
Manchester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,5086.48423111,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Mansfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,23407.00127854,19,81.2,44.7,117.7,N/A,Stable,"Crude Rate per 100,000"
Marblehead,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,19674.97342073,17,86.4,45.3,127.5,N/A,Stable,"Crude Rate per 100,000"
Marion,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,4792.3871574,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,41351.83570959,54,130.6,95.8,165.4,N/A,Stable,"Crude Rate per 100,000"
Marshfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,25590.20772378,26,101.6,62.5,140.7,N/A,Stable,"Crude Rate per 100,000"
Mashpee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,14638.97171957,18,123,66.2,179.8,N/A,Stable,"Crude Rate per 100,000"
Mattapoisett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,5955.59102719,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Maynard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10366.91329126,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Medfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,11843.02045195,13,109.8,50.1,169.5,N/A,Stable,"Crude Rate per 100,000"
Medford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,58929.25343998,98,166.3,133.4,199.2,N/A,Stable,"Crude Rate per 100,000"
Medway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13038.65009886,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Melrose,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,28165.85306242,44,156.2,110,202.4,N/A,Stable,"Crude Rate per 100,000"
Mendon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,5830.09492518,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Merrimac,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,6426.1387653,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Methuen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,50588.16567242,93,183.8,146.4,221.2,N/A,Stable,"Crude Rate per 100,000"
Middleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,25046.93652566,52,207.6,151.2,264,N/A,Stable,"Crude Rate per 100,000"
Middlefield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,486.8581672,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Middleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,9727.04955325,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Milford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,28647.70584017,52,181.5,132.2,230.8,N/A,Stable,"Crude Rate per 100,000"
Millbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13473.30016092,18,133.6,71.9,195.3,N/A,Stable,"Crude Rate per 100,000"
Millis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,7972.53778689,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Millville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3371.91768273,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Milton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,27931.47736054,29,103.8,66,141.6,N/A,Stable,"Crude Rate per 100,000"
Monroe,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,110.79244063,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Monson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,8564.08118062,19,221.9,122.1,321.7,N/A,Stable,"Crude Rate per 100,000"
Montague,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,8480.35821354,17,200.5,105.2,295.8,N/A,Stable,"Crude Rate per 100,000"
Monterey,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,947.37126595,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Montgomery,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,874.18148885,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Mount Washington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,150.68721906,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Nahant,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3378.72081766,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Nantucket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10779.82014529,13,120.6,55,186.2,N/A,Stable,"Crude Rate per 100,000"
Natick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,34694.7286388,36,103.8,69.9,137.7,N/A,Stable,"Crude Rate per 100,000"
Needham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,29313.21867465,26,88.7,54.6,122.8,N/A,Stable,"Crude Rate per 100,000"
New Ashford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,203.39238384,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
New Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,96486.61133212,310,321.3,285.5,357.1,N/A,Stable,"Crude Rate per 100,000"
New Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1037.871178,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
New Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1518.45481545,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
New Salem,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,990.7066442,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Newbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,6726.70015515,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Newburyport,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,17749.32058589,24,135.2,81.1,189.3,N/A,Stable,"Crude Rate per 100,000"
Newton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,89168.72565553,71,79.6,61.1,98.1,N/A,Stable,"Crude Rate per 100,000"
Norfolk,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,11854.54742645,11,92.8,38,147.6,N/A,Unstable,"Crude Rate per 100,000"
North Adams,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13402.92213596,40,298.4,205.9,390.9,N/A,Stable,"Crude Rate per 100,000"
North Andover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,29512.05104167,16,54.2,27.6,80.8,N/A,Stable,"Crude Rate per 100,000"
North Attleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,29463.78360619,29,98.4,62.6,134.2,N/A,Stable,"Crude Rate per 100,000"
North Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,4679.94032554,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
North Reading,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,15834.00052412,12,75.8,32.9,118.7,N/A,Stable,"Crude Rate per 100,000"
Northampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,28941.38659446,34,117.5,78,157,N/A,Stable,"Crude Rate per 100,000"
Northborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13942.00711911,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Northbridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,16865.68374226,42,249,173.7,324.3,N/A,Stable,"Crude Rate per 100,000"
Northfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3000.65757226,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Norton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,19501.41857512,17,87.2,45.7,128.7,N/A,Stable,"Crude Rate per 100,000"
Norwell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,10636.88306247,16,150.4,76.7,224.1,N/A,Stable,"Crude Rate per 100,000"
Norwood,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,29522.74500397,79,267.6,208.6,326.6,N/A,Stable,"Crude Rate per 100,000"
Oak Bluffs,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,4937.62919945,13,263.3,120.2,406.4,N/A,Stable,"Crude Rate per 100,000"
Oakham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,2018.12778036,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Orange,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,7966.24870218,20,251.1,141.1,361.1,N/A,Stable,"Crude Rate per 100,000"
Orleans,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,5769.56603055,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Otis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1737.43629349,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Oxford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,13784.00672309,21,152.4,87.2,217.6,N/A,Stable,"Crude Rate per 100,000"
Palmer,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,12129.16316402,16,131.9,67.3,196.5,N/A,Stable,"Crude Rate per 100,000"
Paxton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,4897.39846232,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Peabody,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,53927.89961048,74,137.2,105.9,168.5,N/A,Stable,"Crude Rate per 100,000"
Pelham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1282.28343161,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Pembroke,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,18302.69509422,43,234.9,164.7,305.1,N/A,Stable,"Crude Rate per 100,000"
Pepperell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,12010.45321953,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Peru,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,846.95489944,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Petersham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1255.94199853,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Phillipston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,1703.70993133,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Pittsfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,44296.65320301,115,259.6,212.2,307,N/A,Stable,"Crude Rate per 100,000"
Plainfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,637.39104306,0,0,0,0,N/A,Unstable,"Crude Rate per 100,000"
Plainville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,8741.39325593,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Plymouth,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,59337.54585273,86,144.9,114.3,175.5,N/A,Stable,"Crude Rate per 100,000"
Plympton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,2921.00210084,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Princeton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,3363.3456969,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Provincetown,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,2780.51772324,NS,NS,NS,NS,N/A,NS,"Crude Rate per 100,000"
Quincy,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Diabetes,Admissions/Observations,Crude Rate,96896.50016566,158,163.1,137.7,188.5,N/A,Stable,"Crude Rate per 100,000"
