Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Great Barrington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,6951.94908852,30,241.2,154.9,327.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Greenfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,17409.34461119,62,289.1,217.1,361.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Groton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,11263.97047001,35,267.1,178.6,355.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Groveland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,6699.94693055,26,291,179.1,402.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hadley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5493.15691216,21,268.4,153.6,383.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Halifax,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,7605.08492032,28,284.9,179.4,390.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hamilton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,7707.31912872,27,302.6,188.5,416.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hampden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5085.51707969,23,327.7,193.8,461.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hancock,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,683.2505947,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Hanover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,14141.72861565,63,377.8,284.5,471.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hanson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10483.02685389,39,328.9,225.7,432.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hardwick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,3161.78253713,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Harvard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,6758.372217,14,216.4,103,329.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Harwich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,12363.13945173,72,333.1,256.2,410,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hatfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,3253.16571621,15,309.6,152.9,466.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Haverhill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,63645.67633381,290,388.1,343.4,432.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hawley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,310.76457417,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Heath,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,655.60194277,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Hingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,22961.76479298,116,360.9,295.2,426.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hinsdale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,2078.82308605,11,454.6,185.9,723.3,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Holbrook,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,11095.0118116,77,591.2,459.1,723.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,18146.8162015,69,298.3,227.9,368.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,2541.33217868,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Holliston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13810.97558328,73,462,356,568,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holyoke,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,40636.21445083,173,390.9,332.6,449.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hopedale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5806.86466056,25,335.6,204,467.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hopkinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,15749.94764348,60,347.3,259.4,435.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hubbardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,4539.43073806,13,251.8,114.9,388.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hudson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,20148.71975288,62,248.5,186.6,310.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hull,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10154.27220377,66,421,319.4,522.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Huntington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,2190.83413102,19,665.6,366.3,964.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ipswich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13433.53448576,71,329.6,252.9,406.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Kingston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13128.12127666,54,333.2,244.3,422.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lakeville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10986.89209584,44,345.2,243.2,447.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lancaster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,8329.56534091,28,300.9,189.4,412.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lanesborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,3065.77702463,13,347,158.4,535.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lawrence,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,81798.32804817,303,432.3,383.6,481,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5907.26304483,21,247.2,141.5,352.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leicester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,11146.89489902,44,325.2,229.1,421.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lenox,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,4956.31098833,35,334.8,223.9,445.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leominster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,40622.14745625,155,303.7,255.9,351.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leverett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,1948.5841478,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Lexington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,32980.49376943,119,270.5,221.9,319.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leyden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,675.03399981,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Lincoln,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,8398.78658736,30,464.8,298.5,631.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Littleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,9403.17426571,32,250.8,163.9,337.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,15754.19119208,61,250.6,187.7,313.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lowell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,112760.99807946,326,308.4,274.9,341.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ludlow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,21148.00745391,81,279.7,218.8,340.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lunenburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10280.01092343,39,278.6,191.2,366,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lynn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,95894.5725711,357,365.7,327.8,403.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lynnfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,11726.86833525,49,326.9,235.4,418.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Malden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,64072.37150517,229,351.5,306,397,N/A,Stable,"Age-Adjusted Rate per 100,000"
Manchester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5086.48423111,18,243.6,131.1,356.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mansfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,23407.00127854,90,366.5,290.8,442.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marblehead,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,19674.97342073,81,303,237,369,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marion,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,4792.3871574,27,381.6,237.7,525.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,41351.83570959,136,295.7,246,345.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marshfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,25590.20772378,108,308.3,250.2,366.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mashpee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,14638.97171957,67,269.5,205,334,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mattapoisett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5955.59102719,29,312.5,198.8,426.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Maynard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10366.91329126,25,217.2,132.1,302.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Medfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,11843.02045195,33,242.7,159.9,325.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Medford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,58929.25343998,245,359.8,314.7,404.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Medway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13038.65009886,58,392.4,291.4,493.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Melrose,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,28165.85306242,137,387.9,322.9,452.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mendon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5830.09492518,20,324.2,182.1,466.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Merrimac,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,6426.1387653,38,443,302.1,583.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Methuen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,50588.16567242,263,444.7,391,498.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Middleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,25046.93652566,112,334.2,272.3,396.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Middlefield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,486.8581672,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Middleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,9727.04955325,29,239.6,152.4,326.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Milford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,28647.70584017,125,383.6,316.4,450.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Millbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13473.30016092,43,246.1,172.5,319.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Millis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,7972.53778689,49,460.8,331.8,589.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Millville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,3371.91768273,19,448.4,246.8,650,N/A,Stable,"Age-Adjusted Rate per 100,000"
Milton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,27931.47736054,120,344.5,282.9,406.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Monroe,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,110.79244063,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Monson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,8564.08118062,26,230,141.6,318.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Montague,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,8480.35821354,28,232.1,146.1,318.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Monterey,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,947.37126595,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Montgomery,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,874.18148885,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Mount Washington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,150.68721906,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Nahant,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,3378.72081766,18,297.7,160.2,435.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Nantucket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10779.82014529,44,378.7,266.8,490.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Natick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,34694.7286388,127,307,253.6,360.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Needham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,29313.21867465,134,350.6,291.2,410,N/A,Stable,"Age-Adjusted Rate per 100,000"
New Ashford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,203.39238384,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
New Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,96486.61133212,441,401.3,363.8,438.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
New Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,1037.871178,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
New Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,1518.45481545,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
New Salem,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,990.7066442,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Newbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,6726.70015515,33,317.6,209.2,426,N/A,Stable,"Age-Adjusted Rate per 100,000"
Newburyport,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,17749.32058589,81,315.4,246.7,384.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Newton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,89168.72565553,363,335.4,300.9,369.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Norfolk,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,11854.54742645,34,274,181.9,366.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Adams,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13402.92213596,59,358.8,267.2,450.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Andover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,29512.05104167,126,353,291.4,414.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Attleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,29463.78360619,96,310.4,248.3,372.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,4679.94032554,21,321.6,184,459.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Reading,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,15834.00052412,78,429.1,333.9,524.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Northampton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,28941.38659446,103,296.7,239.4,354,N/A,Stable,"Age-Adjusted Rate per 100,000"
Northborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,13942.00711911,62,328.8,247,410.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Northbridge,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,16865.68374226,57,291.7,216,367.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Northfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,3000.65757226,11,283.4,115.9,450.9,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Norton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,19501.41857512,60,299.3,223.6,375,N/A,Stable,"Age-Adjusted Rate per 100,000"
Norwell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,10636.88306247,54,397,291.1,502.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Norwood,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,29522.74500397,162,424.5,359.1,489.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Oak Bluffs,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,4937.62919945,20,272.8,153.2,392.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Oakham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,2018.12778036,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Orange,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,7966.24870218,30,297,190.7,403.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Orleans,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Cancer,Admissions/Observations,Age-Adjusted Rate,5769.56603055,38,267.6,182.5,352.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
