Geography,Start Year,End Year,Year,Sex,Age Group,Race/Ethnicity,Topic,Sub-topic,Category,Sub-Category,Denominator,Case Count,Measure,Lower CI,Upper CI,Statistical Significance,Stability,Measurement Unit
Gloucester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,29010.43358216,983,3693.8,3462.9,3924.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Goshen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,1097.01295277,11,1391.5,569.2,2213.8,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Gosnold,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,60.40080462,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Grafton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,18869.47311752,332,1902.1,1697.5,2106.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Granby,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,6169.0693396,76,1321.4,1024.3,1618.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Granville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,1571.66417716,27,1783.9,1111,2456.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Great Barrington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,6951.94908852,158,2297.9,1939.6,2656.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Greenfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,17409.34461119,887,5432.6,5075.1,5790.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Groton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,11263.97047001,161,1702.7,1439.7,1965.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Groveland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,6699.94693055,80,1438.8,1123.5,1754.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hadley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5493.15691216,56,1147.7,847.1,1448.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Halifax,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,7605.08492032,177,2506.9,2137.6,2876.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hamilton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,7707.31912872,79,997.3,777.4,1217.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hampden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5085.51707969,52,1164.5,848,1481,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hancock,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,683.2505947,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Hanover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,14141.72861565,201,1678.9,1446.8,1911,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hanson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,10483.02685389,203,2117.7,1826.4,2409,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hardwick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,3161.78253713,63,1911.8,1439.7,2383.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Harvard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,6758.372217,45,648.9,459.3,838.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Harwich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,12363.13945173,234,2493.8,2174.3,2813.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hatfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,3253.16571621,33,1072.7,706.7,1438.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Haverhill,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,63645.67633381,1765,2781.4,2651.6,2911.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hawley,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,310.76457417,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Heath,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,655.60194277,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Hingham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,22961.76479298,266,1549.9,1363.6,1736.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hinsdale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,2078.82308605,25,1410,857.3,1962.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holbrook,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,11095.0118116,315,3076.1,2736.4,3415.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,18146.8162015,256,1625.9,1426.7,1825.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holland,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,2541.33217868,28,1175.6,740.2,1611,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holliston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,13810.97558328,206,1541.3,1330.8,1751.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Holyoke,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,40636.21445083,1846,4690.2,4476.2,4904.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hopedale,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5806.86466056,131,2422.4,2007.6,2837.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hopkinton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,15749.94764348,177,1258.7,1073.3,1444.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hubbardston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,4539.43073806,74,1766.2,1363.8,2168.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hudson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,20148.71975288,344,1842.9,1648.1,2037.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Hull,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,10154.27220377,308,3339.1,2966.2,3712,N/A,Stable,"Age-Adjusted Rate per 100,000"
Huntington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,2190.83413102,35,1604.5,1072.9,2136.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ipswich,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,13433.53448576,277,2408,2124.4,2691.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Kingston,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,13128.12127666,220,1766,1532.6,1999.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lakeville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,10986.89209584,177,1864.5,1589.8,2139.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lancaster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,8329.56534091,117,1342.7,1099.4,1586,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lanesborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,3065.77702463,25,867,527.1,1206.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lawrence,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,81798.32804817,3011,3727.1,3594,3860.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5907.26304483,61,1184.9,887.5,1482.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leicester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,11146.89489902,181,1577,1347.3,1806.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lenox,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,4956.31098833,51,1092.9,792.9,1392.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leominster,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,40622.14745625,1071,2763.4,2597.9,2928.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leverett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,1948.5841478,34,2212.2,1468.6,2955.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lexington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,32980.49376943,286,1079.5,954.4,1204.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Leyden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,675.03399981,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Lincoln,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,8398.78658736,51,712.1,516.7,907.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Littleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,9403.17426571,230,3294.1,2868.4,3719.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Longmeadow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,15754.19119208,115,752.4,614.9,889.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lowell,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,112760.99807946,4799,4198.7,4079.9,4317.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Ludlow,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,21148.00745391,313,1513.7,1346,1681.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lunenburg,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,10280.01092343,179,1784.9,1523.4,2046.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lynn,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,95894.5725711,2948,3065.6,2954.9,3176.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Lynnfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,11726.86833525,135,1447.5,1203.3,1691.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Malden,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,64072.37150517,1326,1976.9,1870.5,2083.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Manchester,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5086.48423111,52,1272.1,926.3,1617.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mansfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,23407.00127854,332,1500.3,1338.9,1661.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marblehead,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,19674.97342073,209,1212.1,1047.8,1376.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marion,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,4792.3871574,41,839.2,582.3,1096.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,41351.83570959,959,2303.6,2157.8,2449.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Marshfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,25590.20772378,458,2023.9,1838.5,2209.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mashpee,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,14638.97171957,247,2044.1,1789.2,2299,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mattapoisett,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5955.59102719,98,1996.3,1601.1,2391.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Maynard,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,10366.91329126,184,1800.7,1540.5,2060.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Medfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,11843.02045195,135,1318.3,1095.9,1540.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Medford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,58929.25343998,1176,1919.1,1809.4,2028.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Medway,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,13038.65009886,204,1655.3,1428.1,1882.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
Melrose,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,28165.85306242,400,1431.4,1291.1,1571.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Mendon,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,5830.09492518,80,1497.7,1169.5,1825.9,N/A,Stable,"Age-Adjusted Rate per 100,000"
Merrimac,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,6426.1387653,105,1880.8,1521,2240.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Methuen,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,50588.16567242,1467,2981.7,2829.1,3134.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Middleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,25046.93652566,485,2081.8,1896.5,2267.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
Middlefield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,486.8581672,11,3637.2,1487.8,5786.6,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Middleton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,9727.04955325,107,1109.2,899,1319.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Milford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,28647.70584017,633,2246.3,2071.3,2421.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Millbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,13473.30016092,245,1957.5,1712.4,2202.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Millis,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,7972.53778689,118,1640.4,1344.4,1936.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Millville,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,3371.91768273,40,1166,804.7,1527.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
Milton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,27931.47736054,391,1378.7,1242,1515.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Monroe,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,110.79244063,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Monson,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,8564.08118062,132,1677.6,1391.4,1963.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Montague,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,8480.35821354,212,2468.5,2136.2,2800.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Monterey,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,947.37126595,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Montgomery,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,874.18148885,NS,NS,NS,NS,N/A,NS,"Age-Adjusted Rate per 100,000"
Mount Washington,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,150.68721906,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
Nahant,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,3378.72081766,33,1297.8,855,1740.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Nantucket,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,10779.82014529,143,1319.9,1103.6,1536.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
Natick,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,34694.7286388,498,1608.5,1467.2,1749.8,N/A,Stable,"Age-Adjusted Rate per 100,000"
Needham,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,29313.21867465,272,1056.7,931.1,1182.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
New Ashford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,203.39238384,0,0,0,0,N/A,Unstable,"Age-Adjusted Rate per 100,000"
New Bedford,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,96486.61133212,4017,4211.1,4080.9,4341.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
New Braintree,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,1037.871178,20,2214.7,1244.1,3185.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
New Marlborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,1518.45481545,11,1104.5,451.8,1757.2,N/A,Unstable,"Age-Adjusted Rate per 100,000"
New Salem,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,990.7066442,15,1628.1,804.2,2452,N/A,Stable,"Age-Adjusted Rate per 100,000"
Newbury,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,6726.70015515,73,1382.5,1065.4,1699.6,N/A,Stable,"Age-Adjusted Rate per 100,000"
Newburyport,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,17749.32058589,302,1935.4,1717.1,2153.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
Newton,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,89168.72565553,928,1056.4,988.4,1124.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
Norfolk,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,11854.54742645,128,1189.6,983.5,1395.7,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Adams,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,13402.92213596,400,3147.9,2839.4,3456.4,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Andover,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,29512.05104167,354,1241.9,1112.5,1371.3,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Attleborough,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,29463.78360619,592,2102.2,1932.9,2271.5,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Brookfield,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,4679.94032554,64,1612.9,1217.7,2008.1,N/A,Stable,"Age-Adjusted Rate per 100,000"
North Reading,2014,N/A,2014,Total,Total all ages,All Races - Ethnicities,Hospitalization - Chronic Illness,Mental Health,Emergency Dept Visit,Age-Adjusted Rate,15834.00052412,199,1345.3,1158.4,1532.2,N/A,Stable,"Age-Adjusted Rate per 100,000"
